100 2 
0.00000E+00 3.44945E-03 1.00000E+00 3.56148E+02 
7.97670E+00 3.44771E-03 9.99991E-01 3.56148E+02 
1.59534E+01 3.44251E-03 9.99926E-01 3.56147E+02 
2.39301E+01 3.43384E-03 9.99751E-01 3.56144E+02 
3.19068E+01 3.42173E-03 9.99411E-01 3.56134E+02 
3.98835E+01 3.40619E-03 9.98851E-01 3.56114E+02 
4.78602E+01 3.38725E-03 9.98017E-01 3.56077E+02 
5.58369E+01 3.36495E-03 9.96859E-01 3.56017E+02 
6.38136E+01 3.33931E-03 9.95323E-01 3.55924E+02 
7.17903E+01 3.31039E-03 9.93360E-01 3.55791E+02 
7.97670E+01 3.27825E-03 9.90922E-01 3.55606E+02 
8.77437E+01 3.24293E-03 9.87962E-01 3.55358E+02 
9.57204E+01 3.20450E-03 9.84435E-01 3.55034E+02 
1.03697E+02 3.16305E-03 9.80300E-01 3.54621E+02 
1.11674E+02 3.11865E-03 9.75516E-01 3.54106E+02 
1.19650E+02 3.07139E-03 9.70048E-01 3.53473E+02 
1.27627E+02 3.02137E-03 9.63862E-01 3.52707E+02 
1.35604E+02 2.96870E-03 9.56928E-01 3.51794E+02 
1.43581E+02 2.91349E-03 9.49219E-01 3.50718E+02 
1.51557E+02 2.85586E-03 9.40714E-01 3.49462E+02 
1.59534E+02 2.79595E-03 9.31393E-01 3.48012E+02 
1.67511E+02 2.73389E-03 9.21244E-01 3.46351E+02 
1.75487E+02 2.66982E-03 9.10256E-01 3.44466E+02 
1.83464E+02 2.60391E-03 8.98425E-01 3.42342E+02 
1.91441E+02 2.53631E-03 8.85751E-01 3.39966E+02 
1.99417E+02 2.46718E-03 8.72241E-01 3.37325E+02 
2.07394E+02 2.39670E-03 8.57903E-01 3.34408E+02 
2.15371E+02 2.32503E-03 8.42754E-01 3.31206E+02 
2.23348E+02 2.25237E-03 8.26814E-01 3.27708E+02 
2.31324E+02 2.17889E-03 8.10108E-01 3.23910E+02 
2.39301E+02 2.10477E-03 7.92666E-01 3.19805E+02 
