200 2 
0.00000E+00 3.43653E-03 1.00000E+00 3.58672E+02 
4.85541E+00 3.43589E-03 9.99998E-01 3.58672E+02 
9.71083E+00 3.43398E-03 9.99983E-01 3.58672E+02 
1.45662E+01 3.43078E-03 9.99944E-01 3.58671E+02 
1.94217E+01 3.42631E-03 9.99868E-01 3.58670E+02 
2.42771E+01 3.42057E-03 9.99742E-01 3.58667E+02 
2.91325E+01 3.41355E-03 9.99554E-01 3.58662E+02 
3.39879E+01 3.40528E-03 9.99292E-01 3.58654E+02 
3.88433E+01 3.39574E-03 9.98944E-01 3.58641E+02 
4.36987E+01 3.38495E-03 9.98498E-01 3.58623E+02 
4.85541E+01 3.37291E-03 9.97943E-01 3.58597E+02 
5.34096E+01 3.35964E-03 9.97265E-01 3.58563E+02 
5.82650E+01 3.34513E-03 9.96455E-01 3.58517E+02 
6.31204E+01 3.32940E-03 9.95500E-01 3.58459E+02 
6.79758E+01 3.31246E-03 9.94389E-01 3.58386E+02 
7.28312E+01 3.29432E-03 9.93111E-01 3.58296E+02 
7.76866E+01 3.27500E-03 9.91657E-01 3.58187E+02 
8.25420E+01 3.25450E-03 9.90014E-01 3.58055E+02 
8.73974E+01 3.23284E-03 9.88173E-01 3.57899E+02 
9.22529E+01 3.21003E-03 9.86124E-01 3.57715E+02 
9.71083E+01 3.18610E-03 9.83858E-01 3.57500E+02 
1.01964E+02 3.16106E-03 9.81364E-01 3.57252E+02 
1.06819E+02 3.13492E-03 9.78636E-01 3.56967E+02 
1.11675E+02 3.10771E-03 9.75663E-01 3.56642E+02 
1.16530E+02 3.07945E-03 9.72437E-01 3.56274E+02 
1.21385E+02 3.05016E-03 9.68952E-01 3.55859E+02 
1.26241E+02 3.01986E-03 9.65200E-01 3.55394E+02 
1.31096E+02 2.98857E-03 9.61174E-01 3.54876E+02 
1.35952E+02 2.95633E-03 9.56869E-01 3.54301E+02 
1.40807E+02 2.92315E-03 9.52277E-01 3.53666E+02 
1.45662E+02 2.88906E-03 9.47395E-01 3.52966E+02 
1.50518E+02 2.85410E-03 9.42217E-01 3.52199E+02 
1.55373E+02 2.81829E-03 9.36740E-01 3.51361E+02 
1.60229E+02 2.78166E-03 9.30959E-01 3.50449E+02 
1.65084E+02 2.74425E-03 9.24873E-01 3.49459E+02 
1.69939E+02 2.70608E-03 9.18479E-01 3.48388E+02 
1.74795E+02 2.66719E-03 9.11775E-01 3.47232E+02 
1.79650E+02 2.62761E-03 9.04761E-01 3.45989E+02 
1.84506E+02 2.58739E-03 8.97437E-01 3.44655E+02 
1.89361E+02 2.54654E-03 8.89802E-01 3.43228E+02 
1.94217E+02 2.50512E-03 8.81858E-01 3.41704E+02 
1.99072E+02 2.46316E-03 8.73606E-01 3.40082E+02 
2.03927E+02 2.42070E-03 8.65050E-01 3.38357E+02 
2.08783E+02 2.37778E-03 8.56192E-01 3.36529E+02 
2.13638E+02 2.33443E-03 8.47036E-01 3.34595E+02 
2.18494E+02 2.29070E-03 8.37587E-01 3.32554E+02 
2.23349E+02 2.24662E-03 8.27850E-01 3.30402E+02 
2.28204E+02 2.20225E-03 8.17831E-01 3.28140E+02 
2.33060E+02 2.15761E-03 8.07536E-01 3.25766E+02 
2.37915E+02 2.11275E-03 7.96973E-01 3.23278E+02 
2.42771E+02 2.06772E-03 7.86150E-01 3.20677E+02 
2.47626E+02 2.02255E-03 7.75075E-01 3.17961E+02 
2.52482E+02 1.97729E-03 7.63757E-01 3.15131E+02 
2.57337E+02 1.93198E-03 7.52205E-01 3.12186E+02 
2.62192E+02 1.88665E-03 7.40431E-01 3.09128E+02 
2.67048E+02 1.84136E-03 7.28445E-01 3.05956E+02 
2.71903E+02 1.79613E-03 7.16258E-01 3.02672E+02 
2.76759E+02 1.75102E-03 7.03882E-01 2.99276E+02 
2.81614E+02 1.70605E-03 6.91329E-01 2.95772E+02 
2.86469E+02 1.66128E-03 6.78611E-01 2.92159E+02 
2.91325E+02 1.61673E-03 6.65742E-01 2.88441E+02 
2.96180E+02 1.57247E-03 6.52739E-01 2.84622E+02 
3.01036E+02 1.52853E-03 6.39618E-01 2.80704E+02 
3.05891E+02 1.48494E-03 6.26392E-01 2.76690E+02 
3.10746E+02 1.44175E-03 6.13074E-01 2.72584E+02 
3.15602E+02 1.39898E-03 5.99680E-01 2.68389E+02 
3.20457E+02 1.35666E-03 5.86222E-01 2.64109E+02 
3.25313E+02 1.31483E-03 5.72715E-01 2.59748E+02 
3.30168E+02 1.27351E-03 5.59174E-01 2.55310E+02 
3.35024E+02 1.23273E-03 5.45612E-01 2.50799E+02 
3.39879E+02 1.19252E-03 5.32044E-01 2.46220E+02 
3.44734E+02 1.15291E-03 5.18483E-01 2.41579E+02 
3.49590E+02 1.11391E-03 5.04945E-01 2.36879E+02 
3.54445E+02 1.07555E-03 4.91443E-01 2.32126E+02 
3.59301E+02 1.03786E-03 4.77990E-01 2.27325E+02 
3.64156E+02 1.00084E-03 4.64601E-01 2.22481E+02 
3.69011E+02 9.64523E-04 4.51288E-01 2.17601E+02 
3.73867E+02 9.28922E-04 4.38064E-01 2.12690E+02 
3.78722E+02 8.94052E-04 4.24943E-01 2.07752E+02 
3.83578E+02 8.59928E-04 4.11937E-01 2.02795E+02 
3.88433E+02 8.26559E-04 3.99057E-01 1.97823E+02 
3.93289E+02 7.93959E-04 3.86315E-01 1.92843E+02 
3.98144E+02 7.62136E-04 3.73722E-01 1.87860E+02 
4.02999E+02 7.31096E-04 3.61289E-01 1.82880E+02 
