100 2 
0.00000E+00 3.47291E-03 1.01327E+00 3.64092E+02 
7.97670E+00 3.47117E-03 1.01326E+00 3.64092E+02 
1.59534E+01 3.46596E-03 1.01320E+00 3.64091E+02 
2.39301E+01 3.45730E-03 1.01302E+00 3.64088E+02 
3.19068E+01 3.44519E-03 1.01268E+00 3.64078E+02 
3.98835E+01 3.42965E-03 1.01212E+00 3.64058E+02 
4.78602E+01 3.41071E-03 1.01129E+00 3.64021E+02 
5.58369E+01 3.38840E-03 1.01013E+00 3.63961E+02 
6.38136E+01 3.36277E-03 1.00860E+00 3.63868E+02 
7.17903E+01 3.33385E-03 1.00663E+00 3.63735E+02 
7.97670E+01 3.30170E-03 1.00420E+00 3.63550E+02 
8.77437E+01 3.26638E-03 1.00123E+00 3.63302E+02 
9.57204E+01 3.22796E-03 9.97708E-01 3.62978E+02 
1.03697E+02 3.18651E-03 9.93573E-01 3.62565E+02 
1.11674E+02 3.14210E-03 9.88789E-01 3.62049E+02 
1.19650E+02 3.09485E-03 9.83321E-01 3.61417E+02 
1.27627E+02 3.04483E-03 9.77135E-01 3.60651E+02 
1.35604E+02 2.99216E-03 9.70201E-01 3.59738E+02 
1.43581E+02 2.93694E-03 9.62493E-01 3.58661E+02 
1.51557E+02 2.87932E-03 9.53987E-01 3.57406E+02 
1.59534E+02 2.81941E-03 9.44667E-01 3.55955E+02 
1.67511E+02 2.75734E-03 9.34517E-01 3.54295E+02 
1.75487E+02 2.69328E-03 9.23529E-01 3.52410E+02 
1.83464E+02 2.62737E-03 9.11698E-01 3.50286E+02 
1.91441E+02 2.55977E-03 8.99025E-01 3.47910E+02 
1.99417E+02 2.49064E-03 8.85514E-01 3.45269E+02 
2.07394E+02 2.42015E-03 8.71176E-01 3.42352E+02 
2.15371E+02 2.34849E-03 8.56027E-01 3.39149E+02 
2.23348E+02 2.27583E-03 8.40087E-01 3.35652E+02 
2.31324E+02 2.20234E-03 8.23381E-01 3.31854E+02 
2.39301E+02 2.12822E-03 8.05940E-01 3.27749E+02 
2.47278E+02 2.05366E-03 7.87798E-01 3.23335E+02 
2.55254E+02 1.97883E-03 7.68996E-01 3.18610E+02 
2.63231E+02 1.90392E-03 7.49576E-01 3.13576E+02 
2.71208E+02 1.82911E-03 7.29587E-01 3.08234E+02 
2.79184E+02 1.75459E-03 7.09080E-01 3.02590E+02 
2.87161E+02 1.68054E-03 6.88109E-01 2.96651E+02 
2.95138E+02 1.60711E-03 6.66732E-01 2.90427E+02 
3.03115E+02 1.53449E-03 6.45009E-01 2.83929E+02 
3.11091E+02 1.46282E-03 6.23001E-01 2.77170E+02 
3.19068E+02 1.39227E-03 6.00771E-01 2.70166E+02 
3.27045E+02 1.32297E-03 5.78384E-01 2.62934E+02 
3.35021E+02 1.25506E-03 5.55905E-01 2.55492E+02 
3.42998E+02 1.18866E-03 5.33397E-01 2.47862E+02 
3.50975E+02 1.12389E-03 5.10925E-01 2.40064E+02 
3.58951E+02 1.06086E-03 4.88551E-01 2.32123E+02 
3.66928E+02 9.99655E-04 4.66339E-01 2.24061E+02 
3.74905E+02 9.40358E-04 4.44346E-01 2.15903E+02 
3.82881E+02 8.83042E-04 4.22630E-01 2.07676E+02 
3.90858E+02 8.27765E-04 4.01247E-01 1.99403E+02 
3.98835E+02 7.74576E-04 3.80247E-01 1.91112E+02 
4.06812E+02 7.23511E-04 3.59678E-01 1.82827E+02 
4.14788E+02 6.74597E-04 3.39586E-01 1.74573E+02 
4.22765E+02 6.27849E-04 3.20010E-01 1.66375E+02 
4.30742E+02 5.83271E-04 3.00988E-01 1.58258E+02 
4.38718E+02 5.40858E-04 2.82551E-01 1.50244E+02 
4.46695E+02 5.00597E-04 2.64729E-01 1.42354E+02 
4.54672E+02 4.62464E-04 2.47544E-01 1.34609E+02 
4.62648E+02 4.26428E-04 2.31017E-01 1.27030E+02 
4.70625E+02 3.92450E-04 2.15163E-01 1.19632E+02 
4.78602E+02 3.60485E-04 1.99993E-01 1.12433E+02 
4.86579E+02 3.30481E-04 1.85515E-01 1.05446E+02 
4.94555E+02 3.02380E-04 1.71731E-01 9.86846E+01 
5.02532E+02 2.76122E-04 1.58642E-01 9.21593E+01 
5.10509E+02 2.51641E-04 1.46242E-01 8.58794E+01 
5.18485E+02 2.28868E-04 1.34527E-01 7.98521E+01 
5.26462E+02 2.07730E-04 1.23484E-01 7.40830E+01 
5.34439E+02 1.88156E-04 1.13102E-01 6.85761E+01 
5.42415E+02 1.70069E-04 1.03364E-01 6.33336E+01 
5.50392E+02 1.53394E-04 9.42539E-02 5.83562E+01 
5.58369E+02 1.38056E-04 8.57516E-02 5.36431E+01 
5.66346E+02 1.23979E-04 7.78361E-02 4.91921E+01 
5.74322E+02 1.11088E-04 7.04849E-02 4.49998E+01 
5.82299E+02 9.93104E-05 6.36744E-02 4.10616E+01 
5.90276E+02 8.85734E-05 5.73801E-02 3.73717E+01 
5.98252E+02 7.88075E-05 5.15772E-02 3.39235E+01 
6.06229E+02 6.99446E-05 4.62402E-02 3.07097E+01 
6.14206E+02 6.19193E-05 4.13435E-02 2.77219E+01 
6.22182E+02 5.46688E-05 3.68618E-02 2.49516E+01 
6.30159E+02 4.81328E-05 3.27696E-02 2.23895E+01 
6.38136E+02 4.22544E-05 2.90422E-02 2.00260E+01 
6.46112E+02 3.69791E-05 2.56552E-02 1.78513E+01 
6.54089E+02 3.22557E-05 2.25849E-02 1.58555E+01 
6.62066E+02 2.80359E-05 1.98082E-02 1.40285E+01 
6.70043E+02 2.42745E-05 1.73033E-02 1.23602E+01 
6.78019E+02 2.09293E-05 1.50488E-02 1.08407E+01 
6.85996E+02 1.79609E-05 1.30245E-02 9.46032E+00 
6.93973E+02 1.53327E-05 1.12113E-02 8.20937E+00 
7.01949E+02 1.30109E-05 9.59098E-03 7.07859E+00 
7.09926E+02 1.09645E-05 8.14652E-03 6.05900E+00 
7.17903E+02 9.16485E-06 6.86186E-03 5.14196E+00 
7.25879E+02 7.58570E-06 5.72203E-03 4.31922E+00 
7.33856E+02 6.20317E-06 4.71309E-03 3.58291E+00 
7.41833E+02 4.99549E-06 3.82211E-03 2.92558E+00 
7.49810E+02 3.94291E-06 3.03718E-03 2.34022E+00 
7.57786E+02 3.02758E-06 2.34729E-03 1.82025E+00 
7.65763E+02 2.23339E-06 1.74237E-03 1.35949E+00 
7.73740E+02 1.54584E-06 1.21319E-03 9.52201E-01 
7.81716E+02 9.51951E-07 7.51368E-04 5.93069E-01 
7.89693E+02 4.40122E-07 3.49272E-04 2.77178E-01 
